nflId,height,weight,birthDate,collegeName,officialPosition,displayName,height_inches
53460,6-5,252,,,OLB,Odafe Oweh,77.0
53461,6-5,262,,,OLB,Joe Tryon,77.0
53462,6-2,185,,,CB,Tyson Campbell,74.0
53463,5-9,184,,,WR,Elijah Moore,69.0
53464,5-10,220,,,RB,Javonte Williams,70.0
53465,6-1,196,,,FS,Jevon Holland,73.0
53466,6-6,325,,,G,Landon Dickerson,78.0
53467,6-5,310,,,DT,Christian Barmore,77.0
53469,6-0,194,,,SS,Richie Grant,72.0
53470,6-3,293,,,DE,Levi Onwuzurike,75.0
53471,6-6,308,,,T,Liam Eichenberg,78.0
53472,6-2,202,,,FS,Trevon Moehrig,74.0
53473,6-1,195,,,CB,Kelvin Joseph,73.0
53475,6-5,345,,,G,Jackson Carman,77.0
53476,5-10,180,,,CB,Asante Samuel,70.0
53478,5-9,180,,,WR,Rondale Moore,69.0
53479,6-2,250,,,OLB,Azeez Ojulari,74.0
53480,6-5,295,,,T,Samuel Cosmi,77.0
53481,6-1,215,,,OLB,Jeremiah Owusu-Koramoah,73.0
53482,6-6,299,,,T,Dillon Radunz,78.0
53483,6-6,280,,,DE,Dayo Odeyingbo,78.0
53484,6-5,258,,,TE,Pat Freiermuth,77.0
53485,5-9,190,,,WR,D'Wayne Eskridge,69.0
53487,6-0,232,,,ILB,Nick Bolton,72.0
53488,6-4,200,,,WR,Terrace Marshall,76.0
53489,6-3,242,,,OLB,Pete Werner,75.0
53490,6-4,273,,,DE,Carlos Basham,76.0
53491,6-5,312,,,C,Josh Myers,77.0
53492,6-5,316,,,C,Creed Humphrey,77.0
53494,6-0,203,,,SS,Andre Cisco,72.0
53496,6-4,225,,,QB,Davis Mills,76.0
53497,6-5,320,,,G,Jalen Mayfield,77.0
53499,6-6,297,,,T,Brady Christensen,78.0
53500,6-0,193,,,CB,Aaron Robinson,72.0
53501,6-2,315,,,NT,Alim McNeill,74.0
53502,6-4,278,,,DT,Milton Williams,76.0
53503,6-3,205,,,CB,Benjamin St-Juste,75.0
53504,6-2,280,,,DT,Osa Odighizuwa,74.0
53505,6-0,193,,,CB,Paulson Adebo,72.0
53506,6-2,210,,,WR,Josh Palmer,74.0
53509,6-3,223,,,OLB,Divine Deablo,75.0
53510,6-5,253,,,TE,Hunter Long,77.0
53511,6-1,185,,,WR,Dyami Brown,73.0
53512,6-4,248,,,TE,Tommy Tremble,76.0
53513,6-5,270,,,DE,Chauncey Golston,77.0
53514,5-10,215,,,WR,Amari Rodgers,70.0
53516,6-3,310,,,C,Kendrick Green,75.0
53517,6-1,215,,,RB,Trey Sermon,73.0
53518,6-4,222,,,WR,Nico Collins,76.0
53520,6-0,179,,,WR,Anthony Schwartz,72.0
53521,6-1,233,,,ILB,Monty Rice,73.0
53522,6-9,321,,,T,Spencer Brown,81.0
53523,6-7,344,,,G,Ben Cleveland,79.0
53524,6-5,295,,,T,Robert Hainsey,77.0
53526,6-5,245,,,TE,Tre' McKitty,77.0
53527,6-3,320,,,G,Quinn Meinerz,75.0
53528,6-0,188,,,CB,Nahshon Wright,72.0
53529,5-10,190,,,CB,Elijah Molden,70.0
53530,6-3,213,,,CB,Ifeatu Melifonwu,75.0
53531,6-0,182,,,CB,Ambry Thomas,72.0
53532,6-2,230,,,ILB,Ernest Jones,74.0
53533,6-0,206,,,FS,Brandon Stephens,72.0
53534,6-3,240,,,ILB,Baron Browning,75.0
53535,6-3,305,,,DT,Jay Tufele,75.0
53536,5-10,200,,,RB,Michael Carter,70.0
53537,6-0,190,,,CB,Darren Hall,72.0
53539,6-5,310,,,T,James Hudson,77.0
53540,6-3,280,,,DE,Cameron Sample,75.0
53541,6-1,195,,,WR,Amon-Ra St. Brown,73.0
53542,6-1,245,,,ILB,Derrick Barnes,73.0
53543,6-3,300,,,C,Drew Dalman,75.0
53544,6-3,233,,,MLB,Jabril Cox,75.0
53546,6-4,325,,,NT,Bobby Brown,76.0
53547,6-4,235,,,OLB,Chris Rumph,76.0
53549,6-0,246,,,RB,Rhamondre Stevenson,72.0
53553,6-6,256,,,TE,John Bates,78.0
53554,6-1,195,,,FS,Camryn Bynum,73.0
53555,6-1,207,,,RB,Chuba Hubbard,73.0
53556,6-3,235,,,TE,Kylen Granson,75.0
53557,6-5,315,,,T,Dan Moore,77.0
53558,5-9,174,,,WR,Jaelon Darden,69.0
53559,6-2,195,,,CB,Robert Rochell,74.0
53560,6-0,190,,,WR,Tylan Wallace,72.0
53564,6-5,270,,,OLB,Rashad Weaver,77.0
53565,5-11,191,,,CB,Marco Wilson,71.0
53566,5-10,186,,,DB,Tre Brown,70.0
53570,6-5,211,,,TE,Jacob Harris,77.0
53571,6-5,305,,,T,Royce Newman,77.0
53572,6-0,210,,,SS,Tyree Gillespie,72.0
53573,6-7,265,,,DE,Joshua Kaindoh,79.0
53574,6-6,258,,,TE,Luke Farrell,78.0
53575,6-1,220,,,ILB,Jamien Sherwood,73.0
53576,6-3,245,,,TE,Brevin Jordan,75.0
53577,6-4,285,,,DE,Ta'Quon Graham,76.0
53579,5-11,191,,,RB,Kenneth Gainwell,71.0
53580,6-6,332,,,T,Larry Borom,78.0
53581,6-1,205,,,FS,Caden Sterns,73.0
53583,5-10,190,,,CB,Michael Carter,70.0
53584,6-5,315,,,T,Jaylon Moore,77.0
53585,6-7,293,,,DE,Isaiahh Loudermilk,79.0
53586,6-1,179,,,WR,Ihmir Smith-Marsette,73.0
53587,6-3,305,,,DT,Daviyon Nixon,75.0
53590,6-8,315,,,T,Tommy Doyle,80.0
53591,6-4,240,,,TE,Noah Gray,76.0
53595,6-3,195,,,CB,Keith Taylor,75.0
53596,6-0,195,,,CB,Nate Hobbs,72.0
53598,5-11,192,,,FS,Richard LeCounte,71.0
53599,6-2,230,,,OLB,Garret Wallow,74.0
53600,6-3,258,,,OLB,Daelin Hayes,75.0
53601,5-11,202,,,CB,Deommodore Lenoir,71.0
53602,6-5,340,,,DT,Tedarrell Slaton,77.0
53605,6-0,228,,,ILB,K.J. Britt,72.0
53607,5-11,190,,,CB,Shemar Jean-Charles,71.0
53609,6-1,215,,,SS,Talanoa Hufanga,73.0
53611,6-4,268,,,OLB,Adetokunbo Ogundeji,76.0
53612,5-9,195,,,RB,Avery Williams,69.0
53614,6-4,235,,,ILB,Nick Niemann,76.0
53615,6-4,215,,,ILB,Hamsah Nasirildeen,76.0
53618,6-3,305,,,DT,Marlon Tuipulotu,75.0
53619,6-3,330,,,C,Trey Hill,75.0
53620,6-2,260,,,DE,Tarron Jackson,74.0
53621,6-5,355,,,DT,Quinton Bohanna,77.0
53623,5-11,221,,,RB,Elijah Mitchell,71.0
53624,6-2,318,,,DT,Roy Lopez,74.0
53625,6-1,218,,,RB,Gary Brightwell,73.0
53627,5-10,210,,,RB,Larry Rountree,70.0
53629,5-11,178,,,CB,Brandin Echols,71.0
53630,6-0,190,,,CB,Rodarius Williams,72.0
53631,5-11,216,,,RB,Chris Evans,71.0
53633,5-10,190,,,WR,Shi Smith,70.0
53634,6-3,224,,,WR,Racey McMath,75.0
53635,6-7,305,,,T,Landon Young,79.0
53636,6-3,317,,,DT,Jonathan Marshall,75.0
53639,6-3,265,,,OLB,Victor Dimukeje,75.0
53640,5-9,185,,,RB,Demetric Felton,69.0
53641,6-1,195,,,SS,Damar Hamlin,73.0
53645,6-3,232,,,OLB,Quincy Roche,75.0
53646,5-9,212,,,RB,Khalil Herbert,69.0
53652,6-2,185,,,CB,Tay Gowan,74.0
53655,6-6,325,,,G,Trey Smith,78.0
53656,6-4,205,,,SS,Israel Mukuamu,76.0
53658,6-5,205,,,WR,Mike Strachan,77.0
53662,5-10,205,,,RB,Jake Funk,70.0
53663,6-2,251,,,ILB,Patrick Johnson,74.0
53668,6-4,257,,,OLB,Jonathon Cooper,76.0
53670,6-1,200,,,FS,Mark Webb,73.0
53674,6-0,180,,,FS,Tre Norwood,72.0
53675,6-3,252,,,DE,Shaka Toney,75.0
53678,6-3,220,,,WR,Ben Skowronek,75.0
53679,6-4,340,,,NT,Khyiris Tonga,76.0
53681,6-4,245,,,LB,Chris Garrett,76.0
53685,5-11,215,,,RB,Kylin Hill,71.0
53686,5-10,209,,,RB,Jermar Jefferson,70.0
53687,6-1,190,,,WR,Dax Milne,73.0
53688,6-1,225,,,ILB,Grant Stuard,73.0
53711,6-0,193,,,CB,Isaiah Dunn,72.0
53724,6-4,234,,,TE,Matt Bushman,76.0
53740,6-3,300,,,DT,Josiah Bronson,75.0
53819,5-8,178,,,FS,Ar'Darius Washington,68.0
53854,6-1,190,,,CB,Nick McCloud,73.0
53861,6-5,330,,,G,Robert Jones,77.0
53868,6-6,315,,,T,Alaric Jackson,78.0
53876,6-3,270,,,DE,Raymond Johnson,75.0
53896,6-0,244,,,TE,Tory Carter,72.0
53900,6-4,340,,,DT,Naquan Jones,76.0
53910,6-2,275,,,OLB,Sam Kamara,74.0
53921,6-1,235,,,ILB,Amen Ogbongbemiga,73.0
53930,6-3,249,,,OLB,Andre Mintze,75.0
53933,6-3,240,,,ILB,Curtis Robinson,75.0
53935,6-2,245,,,DE,Darius Hodge,74.0
53946,6-4,260,,,TE,Jack Stoll,76.0
53953,5-11,198,,,CB,Jerry Jacobs,71.0
53954,6-5,319,,,G,Tommy Kraemer,77.0
53957,5-11,178,,,CB,A.J. Parker,71.0
53959,6-4,255,,,TE,Brock Wright,76.0
53960,5-9,195,,,RB,Jaret Patterson,69.0
53978,6-3,295,,,DT,Austin Faoliu,75.0
53991,6-1,320,,,DT,Forrest Merrill,73.0
53994,6-5,300,,,C,Ryan McCollum,77.0
53999,6-4,312,,,DT,Jack Heflin,76.0
54006,6-6,330,,,T,Jake Curhan,78.0
54038,6-6,245,,,QB,Feleipe Franks,78.0
